UNIQUE_ID,State_Name,State_Abbrev,Date,Latitude,Longitude,Population,Act_Total_Cases,Act_Total_Deaths_Pct_Pop,Act_Total_Deaths_Per_Million,Act_Total_Deaths,Act_New_Cases,Act_New_Deaths,Est_Total_Deaths,Est_New_Cases,Estimated_New_Deaths,Ranking_ATDPM
Hawaii_43980,Hawaii,HI,2020-05-29,19.74,-155.84,1412687,649,0.0000,12.03,17,2,0,17,11,0,3
Hawaii_43981,Hawaii,HI,2020-05-30,19.74,-155.84,1412687,651,0.0000,12.03,17,2,0,17,13,0,3
Hawaii_43982,Hawaii,HI,2020-05-31,19.74,-155.84,1412687,652,0.0000,12.03,17,1,0,17,14,0,3
Hawaii_43983,Hawaii,HI,2020-06-01,19.74,-155.84,1412687,652,0.0000,12.03,17,0,0,17,15,0,3
Hawaii_43984,Hawaii,HI,2020-06-02,19.74,-155.84,1412687,653,0.0000,12.03,17,1,0,17,17,0,3
Hawaii_43985,Hawaii,HI,2020-06-03,19.74,-155.84,1412687,653,0.0000,12.03,17,0,0,17,18,0,3
Hawaii_43986,Hawaii,HI,2020-06-04,19.74,-155.84,1412687,655,0.0000,12.03,17,2,0,17,19,0,3
Hawaii_43987,Hawaii,HI,2020-06-05,19.74,-155.84,1412687,664,0.0000,12.03,17,9,0,17,21,0,3
Hawaii_43988,Hawaii,HI,2020-06-06,19.74,-155.84,1412687,673,0.0000,12.03,17,9,0,17,22,0,3
Hawaii_43989,Hawaii,HI,2020-06-07,19.74,-155.84,1412687,675,0.0000,12.03,17,2,0,17,23,0,3
Iowa_43891,Iowa,IA,2020-03-01,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,0,7,0,32
Iowa_43892,Iowa,IA,2020-03-02,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,0,10,0,32
Iowa_43893,Iowa,IA,2020-03-03,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,0,14,0,32
Iowa_43894,Iowa,IA,2020-03-04,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,0,19,0,32
Iowa_43895,Iowa,IA,2020-03-05,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,0,25,0,32
Iowa_43896,Iowa,IA,2020-03-06,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,0,33,0,32
Iowa_43897,Iowa,IA,2020-03-07,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,0,43,0,32
Iowa_43898,Iowa,IA,2020-03-08,42.03,-93.58,3179849,0,0.0000,0.00,0,0,0,0,55,0,32
Iowa_43899,Iowa,IA,2020-03-09,42.03,-93.58,3179849,3,0.0000,0.00,0,3,0,0,70,0,32
Iowa_43900,Iowa,IA,2020-03-10,42.03,-93.58,3179849,8,0.0000,0.00,0,5,0,0,86,0,32
Iowa_43901,Iowa,IA,2020-03-11,42.03,-93.58,3179849,13,0.0000,0.00,0,5,0,0,105,0,32
Iowa_43902,Iowa,IA,2020-03-12,42.03,-93.58,3179849,14,0.0000,0.00,0,1,0,0,126,0,32
Iowa_43903,Iowa,IA,2020-03-13,42.03,-93.58,3179849,17,0.0000,0.00,0,3,0,0,148,0,32
Iowa_43904,Iowa,IA,2020-03-14,42.03,-93.58,3179849,17,0.0000,0.00,0,0,0,0,173,0,32
Iowa_43905,Iowa,IA,2020-03-15,42.03,-93.58,3179849,18,0.0000,0.00,0,1,0,0,198,0,32
Iowa_43906,Iowa,IA,2020-03-16,42.03,-93.58,3179849,23,0.0000,0.00,0,5,0,0,224,0,32
Iowa_43907,Iowa,IA,2020-03-17,42.03,-93.58,3179849,23,0.0000,0.00,0,0,0,0,251,0,32
Iowa_43908,Iowa,IA,2020-03-18,42.03,-93.58,3179849,38,0.0000,0.00,0,15,0,0,277,0,32
Iowa_43909,Iowa,IA,2020-03-19,42.03,-93.58,3179849,44,0.0000,0.00,0,6,0,0,304,0,32
Iowa_43910,Iowa,IA,2020-03-20,42.03,-93.58,3179849,45,0.0000,0.31,1,1,1,0,329,0,32
Iowa_43911,Iowa,IA,2020-03-21,42.03,-93.58,3179849,69,0.0000,0.31,1,24,0,0,354,0,32
Iowa_43912,Iowa,IA,2020-03-22,42.03,-93.58,3179849,90,0.0000,0.94,3,21,2,0,378,0,32
Iowa_43913,Iowa,IA,2020-03-23,42.03,-93.58,3179849,105,0.0000,0.00,0,15,-3,0,401,0,32
Iowa_43914,Iowa,IA,2020-03-24,42.03,-93.58,3179849,124,0.0000,1.26,4,19,4,0,423,0,32
Iowa_43915,Iowa,IA,2020-03-25,42.03,-93.58,3179849,146,0.0000,0.31,1,22,-3,1,444,1,32
Iowa_43916,Iowa,IA,2020-03-26,42.03,-93.58,3179849,179,0.0000,0.31,1,33,0,1,465,0,32
Iowa_43917,Iowa,IA,2020-03-27,42.03,-93.58,3179849,235,0.0000,0.94,3,56,2,3,486,2,32
Iowa_43918,Iowa,IA,2020-03-28,42.03,-93.58,3179849,298,0.0000,0.94,3,63,0,3,507,0,32
Iowa_43919,Iowa,IA,2020-03-29,42.03,-93.58,3179849,336,0.0000,1.26,4,38,1,4,528,1,32
Iowa_43920,Iowa,IA,2020-03-30,42.03,-93.58,3179849,424,0.0000,1.89,6,88,2,6,550,2,32
Iowa_43921,Iowa,IA,2020-03-31,42.03,-93.58,3179849,497,0.0000,1.89,6,73,0,7,573,1,32
Iowa_43922,Iowa,IA,2020-04-01,42.03,-93.58,3179849,547,0.0000,2.52,8,50,2,9,597,2,32
Iowa_43923,Iowa,IA,2020-04-02,42.03,-93.58,3179849,614,0.0000,3.14,10,67,2,11,623,2,32
Iowa_43924,Iowa,IA,2020-04-03,42.03,-93.58,3179849,699,0.0000,3.46,11,85,1,11,650,0,32
Iowa_43925,Iowa,IA,2020-04-04,42.03,-93.58,3179849,787,0.0000,3.77,12,88,1,14,679,3,32
Iowa_43926,Iowa,IA,2020-04-05,42.03,-93.58,3179849,869,0.0000,5.66,18,82,6,18,709,4,32
Iowa_43927,Iowa,IA,2020-04-06,42.03,-93.58,3179849,946,0.0000,8.18,26,77,8,25,741,7,32
Iowa_43928,Iowa,IA,2020-04-07,42.03,-93.58,3179849,1046,0.0000,7.86,25,100,-1,25,774,0,32
Iowa_43929,Iowa,IA,2020-04-08,42.03,-93.58,3179849,1145,0.0000,8.49,27,99,2,27,809,2,32
Iowa_43930,Iowa,IA,2020-04-09,42.03,-93.58,3179849,1270,0.0000,8.49,27,125,0,29,846,2,32
Iowa_43931,Iowa,IA,2020-04-10,42.03,-93.58,3179849,1388,0.0000,9.12,29,118,2,31,883,2,32
Iowa_43932,Iowa,IA,2020-04-11,42.03,-93.58,3179849,1510,0.0000,8.81,28,122,-1,34,921,3,32
Iowa_43933,Iowa,IA,2020-04-12,42.03,-93.58,3179849,1587,0.0000,11.32,36,77,8,41,960,7,32
Iowa_43934,Iowa,IA,2020-04-13,42.03,-93.58,3179849,1710,0.0000,12.26,39,123,3,41,1000,0,32
Iowa_43935,Iowa,IA,2020-04-14,42.03,-93.58,3179849,1899,0.0000,13.84,44,189,5,49,1040,8,32
Iowa_43936,Iowa,IA,2020-04-15,42.03,-93.58,3179849,1995,0.0000,16.98,54,96,10,53,1079,4,32
Iowa_43937,Iowa,IA,2020-04-16,42.03,-93.58,3179849,2141,0.0000,19.18,61,146,7,60,1118,7,32
Iowa_43938,Iowa,IA,2020-04-17,42.03,-93.58,3179849,2332,0.0000,20.44,65,191,4,64,1156,4,32
Iowa_43939,Iowa,IA,2020-04-18,42.03,-93.58,3179849,2513,0.0000,24.21,77,181,12,74,1192,10,32
Iowa_43940,Iowa,IA,2020-04-19,42.03,-93.58,3179849,2902,0.0000,24.53,78,389,1,75,1227,1,32
Iowa_43941,Iowa,IA,2020-04-20,42.03,-93.58,3179849,3159,0.0000,25.79,82,257,4,79,1260,4,32
Iowa_43942,Iowa,IA,2020-04-21,42.03,-93.58,3179849,3641,0.0000,26.73,85,482,3,83,1291,4,32
Iowa_43943,Iowa,IA,2020-04-22,42.03,-93.58,3179849,3748,0.0000,28.62,91,107,6,90,1319,7,32
Iowa_43944,Iowa,IA,2020-04-23,42.03,-93.58,3179849,3924,0.0000,30.19,96,176,5,96,1345,6,32
Iowa_43945,Iowa,IA,2020-04-24,42.03,-93.58,3179849,4445,0.0000,33.96,108,521,12,107,1368,11,32
Iowa_43946,Iowa,IA,2020-04-25,42.03,-93.58,3179849,5092,0.0000,35.54,113,647,5,112,1388,5,32
Iowa_43947,Iowa,IA,2020-04-26,42.03,-93.58,3179849,5476,0.0000,37.11,118,384,5,118,1405,6,32
Iowa_43948,Iowa,IA,2020-04-27,42.03,-93.58,3179849,5868,0.0000,39.94,127,392,9,127,1420,9,32
Iowa_43949,Iowa,IA,2020-04-28,42.03,-93.58,3179849,6376,0.0000,42.77,136,508,9,136,1431,9,32
Iowa_43950,Iowa,IA,2020-04-29,42.03,-93.58,3179849,6843,0.0000,46.54,148,467,12,148,1439,12,32
Iowa_43951,Iowa,IA,2020-04-30,42.03,-93.58,3179849,7145,0.0001,51.26,163,302,15,162,1444,14,32
Iowa_43952,Iowa,IA,2020-05-01,42.03,-93.58,3179849,7884,0.0001,54.09,172,739,9,170,1446,8,32
Iowa_43953,Iowa,IA,2020-05-02,42.03,-93.58,3179849,8643,0.0001,55.35,176,759,4,175,1445,5,32
Iowa_43954,Iowa,IA,2020-05-03,42.03,-93.58,3179849,9175,0.0001,57.86,184,532,8,184,1442,9,32
Iowa_43955,Iowa,IA,2020-05-04,42.03,-93.58,3179849,9703,0.0001,59.12,188,528,4,188,1436,4,32
Iowa_43956,Iowa,IA,2020-05-05,42.03,-93.58,3179849,10111,0.0001,65.10,207,408,19,207,1428,19,32
Iowa_43957,Iowa,IA,2020-05-06,42.03,-93.58,3179849,10404,0.0001,70.13,223,293,16,219,1417,12,32
Iowa_43958,Iowa,IA,2020-05-07,42.03,-93.58,3179849,11059,0.0001,73.59,234,655,11,231,1406,12,32
Iowa_43959,Iowa,IA,2020-05-08,42.03,-93.58,3179849,11457,0.0001,77.05,245,398,11,243,1393,12,32
Iowa_43960,Iowa,IA,2020-05-09,42.03,-93.58,3179849,11671,0.0001,80.19,255,214,10,252,1379,9,32
Iowa_43961,Iowa,IA,2020-05-10,42.03,-93.58,3179849,11959,0.0001,83.97,267,288,12,265,1364,13,32
Iowa_43962,Iowa,IA,2020-05-11,42.03,-93.58,3179849,12373,0.0001,85.85,273,414,6,271,1350,6,32
Iowa_43963,Iowa,IA,2020-05-12,42.03,-93.58,3179849,12912,0.0001,91.51,291,539,18,289,1336,18,32
Iowa_43964,Iowa,IA,2020-05-13,42.03,-93.58,3179849,13289,0.0001,96.86,308,377,17,306,1323,17,32
Iowa_43965,Iowa,IA,2020-05-14,42.03,-93.58,3179849,13675,0.0001,100.95,321,386,13,318,1311,12,32
Iowa_43966,Iowa,IA,2020-05-15,42.03,-93.58,3179849,14049,0.0001,106.61,339,374,18,336,1300,18,32
Iowa_43967,Iowa,IA,2020-05-16,42.03,-93.58,3179849,14328,0.0001,109.12,347,279,8,346,1290,10,32
Iowa_43968,Iowa,IA,2020-05-17,42.03,-93.58,3179849,14651,0.0001,110.70,352,323,5,351,1280,5,32
Iowa_43969,Iowa,IA,2020-05-18,42.03,-93.58,3179849,14955,0.0001,111.96,356,304,4,355,1271,4,32
Iowa_43970,Iowa,IA,2020-05-19,42.03,-93.58,3179849,15296,0.0001,115.73,368,341,12,367,1264,12,32
Iowa_43971,Iowa,IA,2020-05-20,42.03,-93.58,3179849,15620,0.0001,123.91,394,324,26,393,1260,26,32
Iowa_43972,Iowa,IA,2020-05-21,42.03,-93.58,3179849,16170,0.0001,129.25,411,550,17,410,1260,17,32
Iowa_43973,Iowa,IA,2020-05-22,42.03,-93.58,3179849,16492,0.0001,133.65,425,322,14,424,1260,14,32
Iowa_43974,Iowa,IA,2020-05-23,42.03,-93.58,3179849,16898,0.0001,140.57,447,406,22,446,1264,22,32
Iowa_43975,Iowa,IA,2020-05-24,42.03,-93.58,3179849,17251,0.0001,143.72,457,353,10,456,1269,10,32
Iowa_43976,Iowa,IA,2020-05-25,42.03,-93.58,3179849,17557,0.0001,143.72,457,306,0,456,1275,0,32
Iowa_43977,Iowa,IA,2020-05-26,42.03,-93.58,3179849,17703,0.0002,150.32,478,146,21,477,1285,21,32
Iowa_43978,Iowa,IA,2020-05-27,42.03,-93.58,3179849,18369,0.0002,156.30,497,666,19,496,1302,19,32
Iowa_43979,Iowa,IA,2020-05-28,42.03,-93.58,3179849,18586,0.0002,159.44,507,217,10,506,1326,10,32
Iowa_43980,Iowa,IA,2020-05-29,42.03,-93.58,3179849,18957,0.0002,165.10,525,371,18,524,1355,18,32
Iowa_43981,Iowa,IA,2020-05-30,42.03,-93.58,3179849,19244,0.0002,167.30,532,287,7,531,1385,7,32
Iowa_43982,Iowa,IA,2020-05-31,42.03,-93.58,3179849,19552,0.0002,168.56,536,308,4,535,1418,4,32
Iowa_43983,Iowa,IA,2020-06-01,42.03,-93.58,3179849,19699,0.0002,174.85,556,147,20,555,1454,20,32
Iowa_43984,Iowa,IA,2020-06-02,42.03,-93.58,3179849,20019,0.0002,176.74,562,320,6,561,1491,6,32
Iowa_43985,Iowa,IA,2020-06-03,42.03,-93.58,3179849,20300,0.0002,180.83,575,281,13,574,1526,13,32
Iowa_43986,Iowa,IA,2020-06-04,42.03,-93.58,3179849,20806,0.0002,183.66,584,506,9,583,1557,9,32
Iowa_43987,Iowa,IA,2020-06-05,42.03,-93.58,3179849,21154,0.0002,186.80,594,348,10,593,1587,10,32
Iowa_43988,Iowa,IA,2020-06-06,42.03,-93.58,3179849,21478,0.0002,188.69,600,324,6,599,1615,6,32
Iowa_43989,Iowa,IA,2020-06-07,42.03,-93.58,3179849,21712,0.0002,190.58,606,234,6,618,1641,12,32
Idaho_43891,Idaho,ID,2020-03-01,44.07,-114.74,1826156,0,0.0000,0.00,0,0,0,0,5,0,12
Idaho_43892,Idaho,ID,2020-03-02,44.07,-114.74,1826156,0,0.0000,0.00,0,0,0,0,8,0,12
Idaho_43893,Idaho,ID,2020-03-03,44.07,-114.74,1826156,0,0.0000,0.00,0,0,0,0,11,0,12
Idaho_43894,Idaho,ID,2020-03-04,44.07,-114.74,1826156,0,0.0000,0.00,0,0,0,0,16,0,12
Idaho_43895,Idaho,ID,2020-03-05,44.07,-114.74,1826156,0,0.0000,0.00,0,0,0,0,22,0,12
Idaho_43896,Idaho,ID,2020-03-06,44.07,-114.74,1826156,0,0.0000,0.00,0,0,0,0,30,0,12
Idaho_43897,Idaho,ID,2020-03-07,44.07,-114.74,1826156,0,0.0000,0.00,0,0,0,0,41,0,12
Idaho_43898,Idaho,ID,2020-03-08,44.07,-114.74,1826156,0,0.0000,0.00,0,0,0,0,53,0,12
Idaho_43899,Idaho,ID,2020-03-09,44.07,-114.74,1826156,0,0.0000,0.00,0,0,0,0,67,0,12
Idaho_43900,Idaho,ID,2020-03-10,44.07,-114.74,1826156,0,0.0000,0.00,0,0,0,0,83,0,12
Idaho_43901,Idaho,ID,2020-03-11,44.07,-114.74,1826156,0,0.0000,0.00,0,0,0,0,100,0,12
Idaho_43902,Idaho,ID,2020-03-12,44.07,-114.74,1826156,0,0.0000,0.00,0,0,0,0,118,0,12
Idaho_43903,Idaho,ID,2020-03-13,44.07,-114.74,1826156,1,0.0000,0.00,0,1,0,0,138,0,12
Idaho_43904,Idaho,ID,2020-03-14,44.07,-114.74,1826156,2,0.0000,0.00,0,1,0,0,157,0,12
Idaho_43905,Idaho,ID,2020-03-15,44.07,-114.74,1826156,4,0.0000,0.00,0,2,0,0,177,0,12
Idaho_43906,Idaho,ID,2020-03-16,44.07,-114.74,1826156,4,0.0000,0.00,0,0,0,0,197,0,12
Idaho_43907,Idaho,ID,2020-03-17,44.07,-114.74,1826156,8,0.0000,0.00,0,4,0,0,217,0,12
Idaho_43908,Idaho,ID,2020-03-18,44.07,-114.74,1826156,9,0.0000,0.00,0,1,0,0,235,0,12
Idaho_43909,Idaho,ID,2020-03-19,44.07,-114.74,1826156,23,0.0000,3.83,7,14,7,0,253,0,12
Idaho_43910,Idaho,ID,2020-03-20,44.07,-114.74,1826156,36,0.0000,2.19,4,13,-3,0,269,0,12
Idaho_43911,Idaho,ID,2020-03-21,44.07,-114.74,1826156,42,0.0000,3.29,6,6,2,0,284,0,12
Idaho_43912,Idaho,ID,2020-03-22,44.07,-114.74,1826156,42,0.0000,5.48,10,0,4,0,297,0,12
Idaho_43913,Idaho,ID,2020-03-23,44.07,-114.74,1826156,68,0.0000,5.48,10,26,0,0,307,0,12
Idaho_43914,Idaho,ID,2020-03-24,44.07,-114.74,1826156,81,0.0000,9.31,17,13,7,0,315,0,12
Idaho_43915,Idaho,ID,2020-03-25,44.07,-114.74,1826156,91,0.0000,13.14,24,10,7,0,320,0,12
Idaho_43916,Idaho,ID,2020-03-26,44.07,-114.74,1826156,146,0.0000,19.17,35,55,11,3,323,3,12
Idaho_43917,Idaho,ID,2020-03-27,44.07,-114.74,1826156,205,0.0000,24.64,45,59,10,3,323,0,12
Idaho_43918,Idaho,ID,2020-03-28,44.07,-114.74,1826156,234,0.0000,3.29,6,29,-39,4,320,1,12
Idaho_43919,Idaho,ID,2020-03-29,44.07,-114.74,1826156,281,0.0000,3.83,7,47,1,5,315,1,12
Idaho_43920,Idaho,ID,2020-03-30,44.07,-114.74,1826156,340,0.0000,3.83,7,59,0,6,307,1,12
Idaho_43921,Idaho,ID,2020-03-31,44.07,-114.74,1826156,515,0.0000,4.93,9,175,2,8,298,2,12
Idaho_43922,Idaho,ID,2020-04-01,44.07,-114.74,1826156,566,0.0000,6.02,11,51,2,9,287,1,12
Idaho_43923,Idaho,ID,2020-04-02,44.07,-114.74,1826156,776,0.0000,5.48,10,210,-1,9,275,0,12
Idaho_43924,Idaho,ID,2020-04-03,44.07,-114.74,1826156,891,0.0000,7.12,13,115,3,9,262,0,12
Idaho_43925,Idaho,ID,2020-04-04,44.07,-114.74,1826156,1022,0.0000,7.67,14,131,1,10,248,1,12
Idaho_43926,Idaho,ID,2020-04-05,44.07,-114.74,1826156,1078,0.0000,8.21,15,56,1,10,233,0,12
Idaho_43927,Idaho,ID,2020-04-06,44.07,-114.74,1826156,1101,0.0000,8.21,15,23,0,10,219,0,12
Idaho_43928,Idaho,ID,2020-04-07,44.07,-114.74,1826156,1170,0.0000,10.95,20,69,5,13,205,3,12
Idaho_43929,Idaho,ID,2020-04-08,44.07,-114.74,1826156,1210,0.0000,11.50,21,40,1,15,191,2,12
Idaho_43930,Idaho,ID,2020-04-09,44.07,-114.74,1826156,1232,0.0000,14.24,26,22,5,18,178,3,12
Idaho_43931,Idaho,ID,2020-04-10,44.07,-114.74,1826156,1354,0.0000,15.88,29,122,3,24,166,6,12
Idaho_43932,Idaho,ID,2020-04-11,44.07,-114.74,1826156,1396,0.0000,15.88,29,42,0,25,154,1,12
Idaho_43933,Idaho,ID,2020-04-12,44.07,-114.74,1826156,1407,0.0000,16.98,31,11,2,27,143,2,12
Idaho_43934,Idaho,ID,2020-04-13,44.07,-114.74,1826156,1426,0.0000,15.33,28,19,-3,27,133,0,12
Idaho_43935,Idaho,ID,2020-04-14,44.07,-114.74,1826156,1464,0.0000,21.90,40,38,12,33,124,6,12
Idaho_43936,Idaho,ID,2020-04-15,44.07,-114.74,1826156,1473,0.0000,25.19,46,9,6,39,116,6,12
Idaho_43937,Idaho,ID,2020-04-16,44.07,-114.74,1826156,1587,0.0000,22.45,41,114,-5,41,108,2,12
Idaho_43938,Idaho,ID,2020-04-17,44.07,-114.74,1826156,1609,0.0000,26.28,48,22,7,41,102,0,12
Idaho_43939,Idaho,ID,2020-04-18,44.07,-114.74,1826156,1655,0.0000,27.38,50,46,2,43,96,2,12
Idaho_43940,Idaho,ID,2020-04-19,44.07,-114.74,1826156,1668,0.0000,27.93,51,13,1,44,91,1,12
Idaho_43941,Idaho,ID,2020-04-20,44.07,-114.74,1826156,1672,0.0000,29.57,54,4,3,45,87,1,12
Idaho_43942,Idaho,ID,2020-04-21,44.07,-114.74,1826156,1736,0.0000,30.12,55,64,1,48,84,3,12
Idaho_43943,Idaho,ID,2020-04-22,44.07,-114.74,1826156,1766,0.0000,32.86,60,30,5,51,81,3,12
Idaho_43944,Idaho,ID,2020-04-23,44.07,-114.74,1826156,1836,0.0000,35.05,64,70,4,54,80,3,12
Idaho_43945,Idaho,ID,2020-04-24,44.07,-114.74,1826156,1870,0.0000,35.05,64,34,0,54,79,0,12
Idaho_43946,Idaho,ID,2020-04-25,44.07,-114.74,1826156,1887,0.0000,36.69,67,17,3,56,78,2,12
Idaho_43947,Idaho,ID,2020-04-26,44.07,-114.74,1826156,1897,0.0000,35.59,65,10,-2,56,79,0,12
Idaho_43948,Idaho,ID,2020-04-27,44.07,-114.74,1826156,1897,0.0000,38.88,71,0,6,56,79,0,12
Idaho_43949,Idaho,ID,2020-04-28,44.07,-114.74,1826156,1952,0.0000,41.07,75,55,4,60,80,4,12
Idaho_43950,Idaho,ID,2020-04-29,44.07,-114.74,1826156,1952,0.0000,41.62,76,0,1,60,82,0,12
Idaho_43951,Idaho,ID,2020-04-30,44.07,-114.74,1826156,1984,0.0000,40.52,74,32,-2,60,83,0,12
Idaho_43952,Idaho,ID,2020-05-01,44.07,-114.74,1826156,2015,0.0000,42.17,77,31,3,63,85,3,12
Idaho_43953,Idaho,ID,2020-05-02,44.07,-114.74,1826156,2061,0.0000,42.71,78,46,1,64,86,1,12
Idaho_43954,Idaho,ID,2020-05-03,44.07,-114.74,1826156,2061,0.0000,42.71,78,0,0,64,87,0,12
Idaho_43955,Idaho,ID,2020-05-04,44.07,-114.74,1826156,2106,0.0000,46.55,85,45,7,64,89,0,12
Idaho_43956,Idaho,ID,2020-05-05,44.07,-114.74,1826156,2127,0.0000,47.09,86,21,1,65,90,1,12
Idaho_43957,Idaho,ID,2020-05-06,44.07,-114.74,1826156,2158,0.0000,46.00,84,31,-2,66,90,1,12
Idaho_43958,Idaho,ID,2020-05-07,44.07,-114.74,1826156,2178,0.0000,47.09,86,20,2,67,90,1,12
Idaho_43959,Idaho,ID,2020-05-08,44.07,-114.74,1826156,2178,0.0000,48.74,89,0,3,67,90,0,12
Idaho_43960,Idaho,ID,2020-05-09,44.07,-114.74,1826156,2205,0.0000,48.74,89,27,0,67,89,0,12
Idaho_43961,Idaho,ID,2020-05-10,44.07,-114.74,1826156,2230,0.0000,49.83,91,25,2,67,88,0,12
Idaho_43962,Idaho,ID,2020-05-11,44.07,-114.74,1826156,2260,0.0001,52.57,96,30,5,69,85,2,12
Idaho_43963,Idaho,ID,2020-05-12,44.07,-114.74,1826156,2293,0.0001,51.47,94,33,-2,69,83,0,12
Idaho_43964,Idaho,ID,2020-05-13,44.07,-114.74,1826156,2293,0.0001,50.38,92,0,-2,69,80,0,12
Idaho_43965,Idaho,ID,2020-05-14,44.07,-114.74,1826156,2351,0.0001,52.02,95,58,3,72,76,3,12
Idaho_43966,Idaho,ID,2020-05-15,44.07,-114.74,1826156,2351,0.0001,53.12,97,0,2,72,74,0,12
Idaho_43967,Idaho,ID,2020-05-16,44.07,-114.74,1826156,2419,0.0001,53.66,98,68,1,73,72,1,12
Idaho_43968,Idaho,ID,2020-05-17,44.07,-114.74,1826156,2419,0.0001,53.66,98,0,0,73,71,0,12
Idaho_43969,Idaho,ID,2020-05-18,44.07,-114.74,1826156,2455,0.0001,54.21,99,36,1,74,70,1,12
Idaho_43970,Idaho,ID,2020-05-19,44.07,-114.74,1826156,2455,0.0001,54.21,99,0,0,74,69,0,12
Idaho_43971,Idaho,ID,2020-05-20,44.07,-114.74,1826156,2506,0.0001,56.40,103,51,4,77,69,3,12
Idaho_43972,Idaho,ID,2020-05-21,44.07,-114.74,1826156,2506,0.0001,57.50,105,0,2,77,68,0,12
Idaho_43973,Idaho,ID,2020-05-22,44.07,-114.74,1826156,2595,0.0001,59.14,108,89,3,79,68,2,12
Idaho_43974,Idaho,ID,2020-05-23,44.07,-114.74,1826156,2595,0.0001,58.59,107,0,-1,79,68,0,12
Idaho_43975,Idaho,ID,2020-05-24,44.07,-114.74,1826156,2626,0.0001,58.59,107,31,0,79,69,0,12
Idaho_43976,Idaho,ID,2020-05-25,44.07,-114.74,1826156,2626,0.0001,58.59,107,0,0,79,70,0,12
Idaho_43977,Idaho,ID,2020-05-26,44.07,-114.74,1826156,2626,0.0001,59.14,108,0,1,79,72,0,12
Idaho_43978,Idaho,ID,2020-05-27,44.07,-114.74,1826156,2699,0.0001,60.24,110,73,2,81,74,2,12
Idaho_43979,Idaho,ID,2020-05-28,44.07,-114.74,1826156,2770,0.0001,61.88,113,71,3,82,77,1,12
Idaho_43980,Idaho,ID,2020-05-29,44.07,-114.74,1826156,2770,0.0001,61.88,113,0,0,82,80,0,12
Idaho_43981,Idaho,ID,2020-05-30,44.07,-114.74,1826156,2803,0.0001,61.88,113,33,0,82,83,0,12
Idaho_43982,Idaho,ID,2020-05-31,44.07,-114.74,1826156,2839,0.0001,64.07,117,36,4,82,86,0,12
Idaho_43983,Idaho,ID,2020-06-01,44.07,-114.74,1826156,2839,0.0001,64.07,117,0,0,82,88,0,12
Idaho_43984,Idaho,ID,2020-06-02,44.07,-114.74,1826156,2933,0.0001,62.97,115,94,-2,83,92,1,12
Idaho_43985,Idaho,ID,2020-06-03,44.07,-114.74,1826156,2933,0.0001,62.43,114,0,-1,83,95,0,12
Idaho_43986,Idaho,ID,2020-06-04,44.07,-114.74,1826156,2990,0.0001,62.43,114,57,0,83,99,0,12
Idaho_43987,Idaho,ID,2020-06-05,44.07,-114.74,1826156,3111,0.0001,63.52,116,121,2,83,103,0,12
Idaho_43988,Idaho,ID,2020-06-06,44.07,-114.74,1826156,3139,0.0001,63.52,116,28,0,83,107,0,12
Idaho_43989,Idaho,ID,2020-06-07,44.07,-114.74,1826156,3139,0.0001,64.07,117,0,1,91,110,1,12
Illinois_43891,Illinois,IL,2020-03-01,40.00,-89.00,12659682,3,0.0000,0.00,0,1,0,0,117,0,43
Illinois_43892,Illinois,IL,2020-03-02,40.00,-89.00,12659682,4,0.0000,0.00,0,1,0,0,176,0,43
Illinois_43893,Illinois,IL,2020-03-03,40.00,-89.00,12659682,4,0.0000,0.00,0,0,0,0,239,0,43
Illinois_43894,Illinois,IL,2020-03-04,40.00,-89.00,12659682,4,0.0000,0.00,0,0,0,0,323,0,43
Illinois_43895,Illinois,IL,2020-03-05,40.00,-89.00,12659682,5,0.0000,0.00,0,1,0,0,431,0,43
Illinois_43896,Illinois,IL,2020-03-06,40.00,-89.00,12659682,5,0.0000,0.00,0,0,0,0,568,0,43
Illinois_43897,Illinois,IL,2020-03-07,40.00,-89.00,12659682,6,0.0000,0.00,0,1,0,0,738,0,43
Illinois_43898,Illinois,IL,2020-03-08,40.00,-89.00,12659682,7,0.0000,0.00,0,1,0,0,946,0,43
Illinois_43899,Illinois,IL,2020-03-09,40.00,-89.00,12659682,7,0.0000,0.00,0,0,0,0,1194,0,43
Illinois_43900,Illinois,IL,2020-03-10,40.00,-89.00,12659682,12,0.0000,0.00,0,5,0,0,1486,0,43
Illinois_43901,Illinois,IL,2020-03-11,40.00,-89.00,12659682,25,0.0000,0.00,0,13,0,0,1825,0,43
Illinois_43902,Illinois,IL,2020-03-12,40.00,-89.00,12659682,32,0.0000,0.00,0,7,0,0,2210,0,43
Illinois_43903,Illinois,IL,2020-03-13,40.00,-89.00,12659682,46,0.0000,0.00,0,14,0,0,2642,0,43
Illinois_43904,Illinois,IL,2020-03-14,40.00,-89.00,12659682,64,0.0000,0.00,0,18,0,0,3117,0,43
Illinois_43905,Illinois,IL,2020-03-15,40.00,-89.00,12659682,66,0.0000,0.00,0,2,0,0,3631,0,43
